S.no,User name,followers,Text,Url,Bio
829,"""baby_gaib""",200,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""",null,"""\u2728papa-sh \u2728\ud83c\uddee\ud83c\uddf9\u2022\ud83c\uddf2\ud83c\uddfd\u2022\ud83c\uddf5\ud83c\udded"""
830,"""PortUnreachable""",382,"""So is there going to be a #BadRabbit disease break out in Game of Thrones season 8?""","""https://portunreachable.com""","""Cyber Security Analyst #BlueTeam | Intrusion Detection #GCIA | Cisco Network Geek #CCNP | Learning Offensive Security #OSCP"""
831,"""what_timeispig""",700,"""the whole world, all the disease and misery, it's all ridiculous.- sun ra https://t.co/0igC3mFxpl""",null,"""\u03c4\u03c1\u03b1\u03b3\u03b9\u03ba\u03c9\u03bc\u03c9\u03b4\u03af\u03b1 \u03c3\u03b5 \u03b1\u03bc\u03ad\u03c4\u03c1\u03b7\u03c4\u03b5\u03c2 \u03c0\u03c1\u03ac\u03be\u03b5\u03b9\u03c2"""
832,"""manishyd1""",489,"""RT @aajtak: \u091b\u0920 \u0915\u0947 \u092a\u0930\u094d\u0935 \u092a\u0930 \u092d\u0940 \u0938\u093e\u092b \u0928\u0939\u0940 \u092f\u092e\u0941\u0928\u093e. \u092a\u0922\u093c\u093f\u090f \u092f\u0947 \u0930\u093f\u092a\u094b\u0930\u094d\u091f\nhttps://t.co/WJ4wX0xxO5""",null,"""I LoVe My InDiA"""
833,"""Vic_Stone1""",13363,"""As puerto rico's floodwaters recede, this rare disease poses a growing threat (VIDEO) https://t.co/JakwHfjRYz #PuertoRico #Health""","""https://vicstoneblog.wordpress.com/""","""Starting #BeKind Revolution. \nWriter. Caregiver. 1 part Gandhi,1 part Mother Theresa,1 part Mae West, & 6 parts abs & u got me.Making World a Better Place 4Ever"""
834,"""JerryPolitex""",202,"""Maddow: Alarm over disease as much of Puerto Rico still lacks clean water | MSNBC https://t.co/rkIMkfO5VK""","""http://www.politex.report""","""Filmmaker, editor, traveler, bad hombre. (http://www.bushwatch.com)"""
835,"""jaelenene""",27,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""",null,"""i have the same bday as jcole"""
836,"""Lily55415780""",6,"""RT @kimtish: THIS IS AN APP JUST FOR WATCHING THOSE \""ELSA AND SPIDER-MAN ARE PREGNANT\"" VIDEOS!\n\n500K DOWNLOADS.\nTHIS IS A DISEAS\u2026 """,null,null
837,"""DYKbot""",107,"""How to say no to drugs: Step 28. Catch a rare disease and buy lots of butter.""",null,"""We mastered the art of finding the truth. Now we bring it to you."""
838,"""TaemQazqa3""",82,"""RT @juju_home: [trend] taemin, affirmatively best discovery in dance world\nmove disease walking w lethal stare bobbing shoulder is\u2026 """,null,"""\ucd94\ub9ac\uc18c\uc124, \uc5f0\uc544, \uc0e4\uc774\ub2c8, 80~90\ub144\ub300 \ud31d, \uc601\uc5b4\ucc45 \uc77d\uae30, \ub9c8\uc7ad\ud615\ub2d8, \ube60\ub978\ube44\ud2b8"""
839,"""KiloCharlie237""",232,"""RT @michaelianblack: True fact. Trump is only the symptom; a forty year Republican campaign of dismantling the middle class + racial sca\u2026 """,null,"""film-noir. neon signs. 24 hr diners. ham radio. swl. extreme WX. fireflies. summer. astronomy. classic rock. roots reggae. 60's r&r. 70's pop. Dem. Liberal."""
840,"""rohdepatrick""",259,"""RT @YaleE360: A 30% increase in tree cover can reduce disease risk in some areas as much as improved sanitation systems would.\u2026 """,null,"""Political scientist, feminist, fighting for a green & social transformation ."""
841,"""leilaacruz""",508,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""","""http://vsco.co/leilacruz""","""just roll with it & let it happen"""
842,"""tall60000""",53,"""@SabatiniAmelie @AdamNRG316 @RealCurtisAxel But what if he did take out roman and injected a disease in him""",null,"""I am a just a average guy who sold his soul to salandit"""
843,"""kpeterson""",443,"""RT @melindagates: Heartbreaking. Hopeful. We can and must build a world where no child loses her future to a preventable disease. https://t\u2026""","""http://www.ngcproject.org""","""Collaboration evangelist, promoter of engaging more girls in science and engineering, geek"""
844,"""smileandnod""",47,"""RT @michaelianblack: True fact. Trump is only the symptom; a forty year Republican campaign of dismantling the middle class + racial sca\u2026 """,null,"""Always in awe of just how horrible people can be."""
845,"""FrontVetScience""",464,"""RT @ISVEE15: Use and value of models in disease and #ecology and #animalhealth https://t.co/uwdI0hNziY in @FrontVetScience\u2026 ""","""http://www.frontiersin.org/Veterinary_Science/about""","""Open Access, peer reviewed articles appearing in Frontiers in Veterinary Science; submit your work and contribute to the latest research and thoughts."""
846,"""Thomas_Wilckens""",1883,"""My Amyloid Is 'Elevated' -- So What's My Risk Of Getting Alzheimer's Disease? Did @CSU float the title picture? ;)  https://t.co/GHISbr5FUP""","""http://www.InnVentis.com""","""MD, #PRECISIONMEDICINE leader: Changing the way we diagnose, treat  and eventually prevent disease.  #BigDATA and #MachineLearning applied to #omics"""
847,"""Kgoli_Breaks""",253,"""RT @HeyFranHey: My grandmother has Alzheimer\u2019s disease and fully recognized me all day today. I got a chance to connect with her and fill h\u2026""",null,"""God\n\nUrban Nomad"""
848,"""GenitalWartsFix""",473,"""#GenitalWarts is a sexually transmitted disease caused by some types of human #papillomavirus (#HPV).""","""http://bit.ly/genitalwartsandherpes""","""Destroy Your Genital Warts Once And For All"""
849,"""DanySalcedo123""",1262,"""RT @KUSAURAP: Glycogen storage disease of liver, von Gierke disease. #pathology #pedipath https://t.co/45ckB7Nam8""",null,null
850,"""franmarquez104_""",1954,"""RT @DevinSenaUI: Leading causes of death in the US.\n\nAbortion: 1,210,000\nHeart disease: 633,842\nCancer: 595,930\nAccidents: 146,571\n\nIt\u2019s ti\u2026""",null,"""18. XIV.Traducci\u00f3n e Interpretaci\u00f3n en la UMA. Soy un friki de las letras, series y Taylor Swift. Madridista. Democracia cristiana cl\u00e1sica y alt right moderada."""
851,"""AntibodyNews""",1449,"""#antibodies Probiodrug to Present Data from its Phase 2a SAPHIR Study at International Alzheimer's Disease\u2026 https://t.co/hKqKmcnEd1 #mabs""","""http://www.bioportfolio.com/antibodies""","""Track the latest #antibody news, research, clinical trials, companies and reports. Continuously updated from 500+ news, research publications. BioPortfolio"""
852,"""scruff888""",412,"""Premature lungs are going to decline in function prematurely. Decline accelerated by disease, smoking, etc\u2026 https://t.co/0dVm2Lcuij""","""http://au.linkedin.com/pub/scott-ma/66/18a/807/""","""BMedSc BMBS FANZCA AFRACMA GAICD \u25cf Paediatric Anaesthetist \u25cf ANZCA New Fellow Councillor \u25cf Views I express are my own & not of others \u25cf Retweets \u2260 endorsements"""
853,"""mywannabedoctor""",13,"""U/D \u0e22\u0e48\u0e2d\u0e21\u0e32\u0e08\u0e32\u0e01 Underlying disease \u0e42\u0e23\u0e04\u0e1b\u0e23\u0e30\u0e08\u0e33\u0e15\u0e31\u0e27\nPE \u0e22\u0e48\u0e2d\u0e21\u0e32\u0e08\u0e32\u0e01 Physical Examination \u0e01\u0e32\u0e23\u0e15\u0e23\u0e27\u0e08\u0e23\u0e48\u0e32\u0e07\u0e01\u0e32\u0e22""",null,"""\u0e09\u0e31\u0e19\u0e08\u0e30\u0e40\u0e1b\u0e47\u0e19\u0e2b\u0e21\u0e2d\u0e43\u0e2b\u0e49\u0e44\u0e14\u0e49. \u0e09\u0e31\u0e19\u0e08\u0e30\u0e17\u0e33\u0e43\u0e2b\u0e49\u0e0a\u0e35\u0e27\u0e34\u0e15\u0e02\u0e2d\u0e07\u0e09\u0e31\u0e19\u0e14\u0e35\u0e02\u0e36\u0e49\u0e19 \u0e40\u0e23\u0e32\u0e08\u0e30\u0e17\u0e27\u0e34\u0e15\u0e40\u0e19\u0e37\u0e49\u0e2d\u0e2b\u0e32\u0e17\u0e35\u0e48\u0e2d\u0e48\u0e32\u0e19\u0e43\u0e2b\u0e49\u0e2b\u0e19\u0e31\u0e07\u0e2a\u0e37\u0e2d\u0e19\u0e30"""
854,"""DeckfeedControl""",3574,"""RT @DocGStrickland: Holistic Kidney Disease Treatment proven effective on 93% of patients #DoubleBlind #HolisticKidneyTreatment https://t.c\u2026""",null,"""No busques, lo tienes todo aqui."""
855,"""britaintodayuk""",53,"""Heart disease causes: Five avoidable risk factors for UK\u2019s D ... - https://t.co/9ot76uJWqt - #Britain #Today -\u2026 https://t.co/ki0J3h5Gx9""","""http://www.britaintoday.uk""","""Britain Today - News from and around Britain, United Kingdom\nhttp://www.britaintoday.uk"""
856,"""rawat_narayan""",5160,"""RT @patel2701: @AshramGaushala @AsaramBapuJi @AshramGzb @AshramSgr @GouParivara @AshramBlr @jaygoumata @AshramVadodara\u2026 """,null,"""Motivational speaker and social media activist To speak out against injustice !"""
857,"""Lwazilwapheshya""",4552,"""RT @Luyanda_Maf: More education on cancer is needed in black communities. My people can't keep dying from this disease not knowing what it\u2026""",null,"""Well-behaved women rarely make the history books | Jubilee Treasurer 2017 | TesSne Creatives Co-Owner | World Changers Media guru | Qhakaza Mbali\ud83c\udf3a | Phoenix \u2728"""
858,"""OutiKuivasniemi""",416,"""RT @DrMartinCDC: We are better prepared to prevent disease today because of new technologies &amp; partnerships. #GHSAKampala""",null,"""International relations, Global health, Global social policy, Human rights, Gender equality.  Opinions expressed are my own. Retweets not endorsements."""
859,"""AroupChatterjee""",2021,"""@rha_india Use spoons, cut disease""","""https://www.goodreads.com/book/show/29914432-mother-teresa-the-untold-story""","""Author,Doctor, Contrarian,irritable. EXTENSIVELY PROFILED IN NEW YORK TIMES"""
860,"""bizaboy123""",8,"""RT @MedicaIGuide: Here are some commom disease suffixes.. https://t.co/owkp2iwCeE""",null,null
861,"""DrSwapsubhadeep""",3,"""Cervical spondylosis disease treatment in homeopathy/Cervical spondylosis exercises pictures: https://t.co/Ar2U98DOD4 via @YouTube""","""http://skarblogaddress.blogspot.in/""","""Dr Subhadeep Kar\nHomoeopathy Doctor"""
862,"""kotaknaren""",1009,"""After struggling to fight dengue for almost nine days, new mother loses battle to disease\nhttps://t.co/yFYbZg0fVF https://t.co/yIS6wjMQvy""",null,"""Insurance and Risk Management Professional"""
863,"""McFihla""",1125,"""RT @Luyanda_Maf: More education on cancer is needed in black communities. My people can't keep dying from this disease not knowing what it\u2026""",null,"""18/08/1981 - 13/03/2016. A BEAUTIFUL Life."""
864,"""laursaints""",854,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""",null,"""\ud83c\udf52\ud83d\udca3"""
865,"""tarkeshwar_pand""",18,"""RT @patel2701: @AshramGaushala @AsaramBapuJi @AshramGzb @AshramSgr @GouParivara @AshramBlr @jaygoumata @AshramVadodara\u2026 """,null,null
866,"""Ree_Tshabalala""",1799,"""RT @Luyanda_Maf: More education on cancer is needed in black communities. My people can't keep dying from this disease not knowing what it\u2026""",null,"""GOD did it before for You and can do it Again and Again and Again \u2764\ud83d\ude4c\ud83d\ude4f\ud83d\ude0a"""
867,"""Lily4Liberty""",3059,"""Addiction to spend other people\u2019s money is a serious disease that politicians have. https://t.co/j7q4eaWw24""","""http://www.lily4liberty.com""","""A Chinese immigrant who grew up under Mao's regime was the Libertarian nominee for U.S. Senate in CO 2016, an advocate for individual liberty and free market."""
868,"""IsimaOdeh""",17643,"""Same political houseboys who called Sahara Reporters, a great investigative news outlet, when they were posting art\u2026 https://t.co/ttlgfZ6QMd""","""http://www.concaholic.com""","""Multi award-winning Publicist, Entrepreneur, Columnist,\naward winning Researcher, Blogger.\nOwner of @AfricaFactsZone & Top Notch Publicity. DM me for business."""
869,"""okuchinonaka""",52,"""\u6162\u6027\u75be\u60a3\nchronic disease""",null,"""\u4e0d\u5b9a\u671f\u306b\u30c4\u30a4\u30fc\u30c8\u3002\u30ac\u30a4\u30c9\u30e9\u30a4\u30f3\u7cfb\u306e\u30c4\u30a4\u30fc\u30c8\u306f1\u6642\u9593\u304a\u304d\u306bbot\u3067\u545f\u3044\u3066\u307e\u3059\u3002\u6b6f\u79d1\u533b\u5e2b\u3092\u76ee\u6307\u3059\u30d2\u30c8\u9811\u5f35\u308c\u3002\u6b6f\u306b\u3064\u3044\u3066\u307f\u3093\u306a\u3067\u8003\u3048\u307e\u3057\u3087\u3046\u3002"""
870,"""Rich_893""",4806,"""RT @USMerckProducts: Pneumococcal disease can affect the lungs, bloodstream, and coverings of the brain and spinal cord.  https://t.co/9SMv\u2026""",null,"""Folks, if you are against racism, misogyny, hate, and for human rights, and have empathy, have hope! RESIST! I follow the most intelligent, thoughtful people!\u2764\ufe0f"""
871,"""charlleyypaigee""",176,"""RT @biticonjustine: 2 important rules: protect ur gums from gingivitis and protect ur heart from everything especially heart disease and bo\u2026""","""http://Instagram.com/charlleyy""","""matty \u2022 varsity softball"""
872,"""hafizwaheed""",446,"""RT @SamiaQureshi5: Dear @MaryamNSharif may ALLAH SWT grant proper health and speedy recovery to your brave mother. https://t.co/oURIgBZ9DF""",null,"""Structural Engineer"""
873,"""mercola""",279888,"""Almost 6 million Americans suffer from #Alzheimers. How can you protect yourself from this disease? https://t.co/8wDyZeaRaG""","""http://www.mercola.com""","""Osteopathic physician, health activist and founder of the #1 natural health site, http://www.Mercola.com. I advocate dietary & lifestyle approaches to health."""
874,"""GarbanzoGorilla""",1352,"""RT @michaelianblack: True fact. Trump is only the symptom; a forty year Republican campaign of dismantling the middle class + racial sca\u2026 """,null,"""Fuck DJT & anyone who defends him. I love my 3 dogs & 2 cats & 1 husband. I like to kick, stretch & kick. If you're offended by cussing, you're wrong."""
875,"""bolu_oj""",1814,"""RT @IsimaOdeh: Same political houseboys who called Sahara Reporters, a great investigative news outlet, when they were posting art\u2026 """,null,"""Commercial Lawyer | Business Strategist | Provides professional services to businesses, entrepreneurs and HNIs on commercial and legal issues/plans."""
876,"""LROXIEG""",483,"""Precious moments https://t.co/2X8mEa0SRK""",null,"""Hair Designer and MUA all wrapped up into one creative chic! :)"""
877,"""SophieAmarenco""",90,"""RT @GoRedForWomen: Up to 80% of heart disease and stroke could be prevented. Let's work together to give all women more time.\u2026 """,null,"""Medical Marketing and Communication Expert. Developer of International Network of Influence. sophie.amarenco@gmail.com"""
878,"""LeeeMogale""",291,"""RT @Luyanda_Maf: More education on cancer is needed in black communities. My people can't keep dying from this disease not knowing what it\u2026""",null,"""Extraordinary GOD\u2661"""
879,"""kyomugasho3""",3883,"""RT @ChimpReports: Uganda on High Alert over Highly Destructive Potato Disease \u2013 ChimpReports https://t.co/LvfZd47NY8""","""http://www.ccgea.org""","""Syracuse University ,NewYork/.Works with Center for Constitutional Governance (CCG)"""
880,"""Stil1_Chiefin""",57,"""RT @michaelianblack: True fact. Trump is only the symptom; a forty year Republican campaign of dismantling the middle class + racial sca\u2026 """,null,"""I like the wilderness and adventure. I seek both, but in society I keep up with politics, science, tech, industry news and social justice. Get civically minded"""
881,"""_sarah_morton""",574,"""RT @becca_lovell: Growing evidence that #biodiverse #greenspaces may contribute to reducing burden of chronic #disease\u2026 """,null,"""Ethnographer, trail runner, mountain person, obsessed w. sport, health, food, colour, print & design, mostly fueled by coffee @Breoofficial @sealskinz"""
